Spatial_x,Real_Psi,Imag_Psi,Prob_Density
-7.374749498997996,-0.4155898240487554,1.0340217224010513,1.241915824250112
-7.354709418837675,-0.4339546626179043,1.0149859871002542,1.2185132032176964
-7.3346693386773545,-0.4519709679546442,0.9951350598510638,1.1945715432186383
-7.314629258517034,-0.46962427015768,0.9744848840421236,1.1701677443477243
-7.294589178356714,-0.48690039087380815,0.9530520449832512,1.145380191079824
-7.274549098196393,-0.5037854546853551,0.9308537565848356,1.1202885005006304
-7.254509018036073,-0.520265900254289,0.9079078475323973,1.0949732665783167
-7.234468937875752,-0.5363284912140942,0.8842327469673686,1.0695158012974455
-7.214428857715431,-0.5519603268006357,0.8598474696856204,1.0439978734866284
-7.19438877755511,-0.5671488522134802,0.8347716008656233,1.0185014461788235
-7.174348697394789,-0.581881868699363,0.8090252803384875,0.993108413347831
-7.154308617234469,-0.5961475433496852,0.7826291864125456,0.9679003368666281
-7.134268537074148,-0.6099344186041836,0.7556045192654464,0.9429581845323899
-7.114228456913828,-0.6232314214531383,0.7279729839171076,0.9183620699996767
-7.094188376753507,-0.6360278723307242,0.6997567727972022,0.894190995457103
-7.074148296593187,-0.6483134936923688,0.6709785479211781,0.8705225978740176
-7.054108216432866,-0.6600784182692205,0.6416614226891275,0.8474328996322313
-7.034068136272545,-0.6713131969931054,0.6118289433221228,0.8249960643437693
-7.014028056112224,-0.6820088065855985,0.5815050699509374,0.8032841586389567
-6.993987975951904,-0.6921566568051268,0.550714157372316,0.7823669206899503
-6.973947895791584,-0.7017485973462693,0.5194809354882857,0.7623115362132407
-6.953907815631263,-0.7107769243857252,0.4878304894441801,0.7431824226705791
-6.933867735470942,-0.7192343867696817,0.4557882394813684,0.725041022361485
-6.913827655310621,-0.7271141918376216,0.4233799205208386,0.7079456050719091
-6.8937875751503,-0.7344100108778903,0.3906315614940356,0.6919510809129314
-6.8737474949899795,-0.7411159842106361,0.3575694644375774,0.6771088239506756
-6.8537074148296595,-0.7472267258940456,0.3242201833686291,0.6634665071939226
-6.833667334669339,-0.7527373280500976,0.29061050295786733,0.6510679494694248
-6.813627254509019,-0.7576433648063507,0.25676741701723554,0.639952974676792
-6.793587174348698,-0.7619408958506103,0.22271810681969523,0.6301572838749798
-6.773547094188377,-0.7656264695956134,0.1884899192684274,0.6217123406112611
-6.753507014028056,-0.7686971259511909,0.15411034493301512,0.6146452698609939
-6.733466933867735,-0.7711503987016814,0.11960699597021865,0.6089787709027821
-6.713426853707415,-0.7729843174866872,0.08500758394711823,0.6047310444088859
-6.693386773547094,-0.7741974093835802,0.05033989758440448,0.6019157339850553
-6.673346693386774,-0.7747887000904887,0.015631780437704246,0.6005418823475618
-6.653306613226453,-0.7747577147088134,-0.019088891465134324,0.6006139022781908
-6.6332665330661325,-0.7741044781246456,-0.053794232012837055,0.6021315624504807
-6.613226452905812,-0.7728295149887788,-0.08845636740759757,0.6050899881727391
-6.593186372745491,-0.7709338492953332,-0.12304745855208366,0.6094796770454464
-6.573146292585171,-0.7684190035593288,-0.15753972340856065,0.6152865294827577
-6.55310621242485,-0.7652869975938675,-0.19190545931222197,0.6224918940000713
-6.53306613226453,-0.7615403468879103,-0.22611706522071418,0.6310726271221874
-6.513026052104209,-0.7571820605859448,-0.2601470638821086,0.6410011677196594
-6.492985971943888,-0.7522156390711757,-0.2939681239033957,0.6522456255345396
-6.472945891783567,-0.746645071154171,-0.327553081701856,0.6647698836111997
