Real_Psi_X,Imag_Psi_Y,Gauge_Lambda_Z,Heat_Probability_C
-0.1804342548720607,-0.40084369448618234,0.6826826826826827,0.19323218774056763
-0.17769532284415113,-0.40148644123381905,0.6836836836836837,0.19276699025528393
-0.1749557061919495,-0.4021111955443905,0.6846846846846847,0.19230291271126282
-0.17221551877951186,-0.40271797514365004,0.6856856856856857,0.19183995241229795
-0.16947487422015048,-0.4033067984509287,0.6866866866866866,0.19137810666867386
-0.16673388587238444,-0.40387768457671097,0.6876876876876877,0.19091737279715054
-0.1639926668359093,-0.40443065332018824,0.6886886886886887,0.1904577481209478
-0.16125132994758629,-0.4049657251667901,0.6896896896896897,0.1899992299697295
-0.1585099877774559,-0.40548292128569263,0.6906906906906907,0.18954181567958844
-0.15576875262476678,-0.4059822635273056,0.6916916916916916,0.18908550259303042
-0.1530277365140285,-0.40646377442073756,0.6926926926926927,0.18863028805895918
-0.15028705119108704,-0.406927477171238,0.6936936936936937,0.18817616943266083
-0.14754680811921392,-0.4073733956576207,0.6946946946946947,0.1877231440757885
-0.14480711847522376,-0.40780155442966304,0.6956956956956957,0.18727120935634692
-0.14206809314561059,-0.40821197870548526,0.6966966966966966,0.1868203626486774
-0.1393298427227022,-0.40860469436890867,0.6976976976976977,0.18637060133344224
-0.13659247750084139,-0.408979727966793,0.6986986986986987,0.18592192279760986
-0.1338561074725839,-0.4093371067063518,0.6996996996996997,0.18547432443443918
-0.1311208423249195,-0.40967685845244983,0.7007007007007007,0.18502780364346502
-0.1283867914355151,-0.40999901172487707,0.7017017017017017,0.18458235783048235
-0.1256540638689803,-0.41030359569560454,0.7027027027027027,0.18413798440753187
-0.12292276837315282,-0.4105906401860189,0.7037037037037037,0.1836946807928846
-0.12019301337540572,-0.410860175664138,0.7047047047047047,0.18325244441102684
-0.11746490697898021,-0.4111122332418058,0.7057057057057057,0.1828112726926454
-0.11473855695933514,-0.41134684467186816,0.7067067067067067,0.18237116307461265
-0.11201407076052408,-0.41156404234532895,0.7077077077077077,0.18193211299997142
-0.10929155549159125,-0.411763859288487,0.7087087087087087,0.1814941199179205
-0.10657111792298987,-0.411946329160054,0.7097097097097097,0.1810571812837994
-0.10385286448302487,-0.4121114862482534,0.7107107107107107,0.18062129455907389
-0.10113690125431825,-0.4122593654678998,0.7117117117117117,0.18018645721132112
-0.09842333397029356,-0.41239000235746137,0.7127127127127127,0.17975266671421494
-0.09571226801168821,-0.4125034330761018,0.7137137137137137,0.17931992054751125
-0.09300380840308509,-0.41259969440070543,0.7147147147147147,0.17888821619703327
-0.09029805980946702,-0.4126788237228837,0.7157157157157157,0.17845755115465703
-0.08759512653279787,-0.41274085904596336,0.7167167167167167,0.17802792291829667
