Position_X,Time_T,Probability_Heat
-2.450000000000002,3.1500000000000004,8.818433749840746e-09
-2.400000000000002,3.1500000000000004,1.077085930470821e-08
-2.3500000000000023,3.1500000000000004,1.3155557262525727e-08
-2.3000000000000025,3.1500000000000004,1.6068233925582965e-08
-2.2500000000000027,3.1500000000000004,1.9625785235469833e-08
-2.200000000000003,3.1500000000000004,2.3970988217661973e-08
-2.150000000000003,3.1500000000000004,2.9278231124877247e-08
-2.100000000000003,3.1500000000000004,3.576051224997598e-08
-2.0500000000000034,3.1500000000000004,4.367798829534117e-08
-2.0000000000000036,3.1500000000000004,5.3348415374817286e-08
-1.9500000000000037,3.1500000000000004,6.515990168227619e-08
-1.900000000000004,3.1500000000000004,7.958648363617758e-08
-1.850000000000004,3.1500000000000004,9.720715062549644e-08
-1.8000000000000043,3.1500000000000004,1.1872908188687235e-07
-1.7500000000000044,3.1500000000000004,1.4501602809045044e-07
-1.7000000000000046,3.1500000000000004,1.7712297668710872e-07
-1.6500000000000048,3.1500000000000004,2.1633849225917392e-07
-1.600000000000005,3.1500000000000004,2.6423643114156733e-07
-1.5500000000000052,3.1500000000000004,3.227391058027099e-07
-1.5000000000000053,3.1500000000000004,3.9419443399357653e-07
-1.4500000000000055,3.1500000000000004,4.81470168931141e-07
-1.4000000000000057,3.1500000000000004,5.880689923043381e-07
-1.3500000000000059,3.1500000000000004,7.182690891889897e-07
-1.300000000000006,3.1500000000000004,8.772958466366245e-07
-1.2500000000000062,3.1500000000000004,1.0715315668044337e-06
-1.2000000000000064,3.1500000000000004,1.3087716111506227e-06
-1.1500000000000066,3.1500000000000004,1.5985372556610988e-06
-1.1000000000000068,3.1500000000000004,1.952457813086253e-06
-1.050000000000007,3.1500000000000004,2.384737358094921e-06
-1.000000000000007,3.1500000000000004,2.912724786664731e-06
-0.9500000000000073,3.1500000000000004,3.557610088193793e-06
-0.9000000000000075,3.1500000000000004,4.345274774178341e-06
-0.8500000000000076,3.1500000000000004,5.30733059414523e-06
-0.8000000000000078,3.1500000000000004,6.482388226156833e-06
-0.750000000000008,3.1500000000000004,7.91760685889296e-06
-0.7000000000000082,3.1500000000000004,9.670586855479733e-06
-0.6500000000000083,3.1500000000000004,1.1811681458310423e-05
-0.6000000000000085,3.1500000000000004,1.4426820311689675e-05
-0.5500000000000087,3.1500000000000004,1.762095812017892e-05
-0.5000000000000089,3.1500000000000004,2.1522286849411355e-05
-0.45000000000000906,3.1500000000000004,2.6287380519785363e-05
-0.40000000000000924,3.1500000000000004,3.210747907167174e-05
-0.3500000000000094,3.1500000000000004,3.921616349570977e-05
-0.3000000000000096,3.1500000000000004,4.789873025812004e-05
-0.25000000000000977,3.1500000000000004,5.8503641249637766e-05
-0.20000000000000995,3.1500000000000004,7.145650878472059e-05
-0.15000000000001013,3.1500000000000004,8.727717691815407e-05
-0.1000000000000103,3.1500000000000004,0.00010660058461226644
-0.05000000000001048,3.1500000000000004,0.00013020224806690867
-1.0658141036401503e-14,3.1500000000000004,0.0001590293849075768
0.049999999999989164,3.1500000000000004,0.04281354287057793
0.09999999999998899,3.1500000000000004,0.15059724351808534
0.1499999999999888,3.1500000000000004,0.25801866426175035
0.19999999999998863,3.1500000000000004,0.29991741273367584
0.24999999999998845,3.1500000000000004,0.2508782703372905
0.2999999999999883,3.1500000000000004,0.14064772280897941
0.3499999999999881,3.1500000000000004,0.0360901411293925
0.3999999999999879,3.1500000000000004,0.000628751319138149
0.44999999999998774,3.1500000000000004,0.05577395659156612
0.49999999999998757,3.1500000000000004,0.16807541540507517
0.5499999999999874,3.1500000000000004,0.26941256978233996
0.5999999999999872,3.1500000000000004,0.29831566169041096
0.649999999999987,3.1500000000000004,0.23725246341960798
0.6999999999999869,3.1500000000000004,0.12326309165260738
0.7499999999999867,3.1500000000000004,0.025491969714734587
0.7999999999999865,3.1500000000000004,0.0032457482127031486
0.8499999999999863,3.1500000000000004,0.07001868659439889
0.8999999999999861,3.1500000000000004,0.18530721644313516
0.949999999999986,3.1500000000000004,0.2791788625742109
0.9999999999999858,3.1500000000000004,0.29469234407944167
1.0499999999999856,3.1500000000000004,0.22243739124842102
1.0999999999999854,3.1500000000000004,0.10624288890131967
1.1499999999999853,3.1500000000000004,0.016590862983379005
