Real_Space_X,Imaginary_Space_Y,Singularity_Magnitude_Z
0.8500000000000023,-1.7499999999999998,0.016929565825279422
0.9000000000000026,-1.7499999999999998,0.016538280943392283
0.9500000000000028,-1.7499999999999998,0.016144127439897207
1.0000000000000027,-1.7499999999999998,0.01574879642823235
1.0500000000000025,-1.7499999999999998,0.015353825695333738
1.1000000000000028,-1.7499999999999998,0.014960599685364756
1.150000000000003,-1.7499999999999998,0.014570352191222127
1.2000000000000028,-1.7499999999999998,0.014184171227649707
1.2500000000000027,-1.7499999999999998,0.013803005593976864
1.300000000000003,-1.7499999999999998,0.013427672680522936
1.3500000000000032,-1.7499999999999998,0.013058867125488828
1.400000000000003,-1.7499999999999998,0.012697169984578413
1.4500000000000028,-1.7499999999999998,0.012343058130507886
1.500000000000003,-1.7499999999999998,0.011996913651707353
1.5500000000000034,-1.7499999999999998,0.011659033067396747
1.6000000000000032,-1.7499999999999998,0.011329636218956952
1.650000000000003,-1.7499999999999998,0.01100887473473741
1.7000000000000033,-1.7499999999999998,0.010696839997128837
1.7500000000000036,-1.7499999999999998,0.010393570567126156
1.8000000000000034,-1.7499999999999998,0.010099059043120133
1.8500000000000032,-1.7499999999999998,0.009813258347790106
1.9000000000000035,-1.7499999999999998,0.009536087450267803
1.9500000000000037,-1.7499999999999998,0.009267436540751258
2.0000000000000036,-1.7499999999999998,0.009007171681990306
-2.0,-1.6999999999999997,0.009230979487630022
-1.95,-1.6999999999999997,0.00950452397948081
-1.9,-1.6999999999999997,0.009787295845986926
-1.8499999999999999,-1.6999999999999997,0.01007947704833362
-1.7999999999999998,-1.6999999999999997,0.010381226459726164
-1.7499999999999998,-1.6999999999999997,0.010692674837770649
-1.6999999999999997,-1.6999999999999997,0.01101391917597415
-1.6499999999999997,-1.6999999999999997,0.01134501639520445
-1.5999999999999996,-1.6999999999999997,0.01168597634228849
-1.5499999999999996,-1.6999999999999997,0.012036754072374152
-1.4999999999999996,-1.6999999999999997,0.012397241404916779
-1.4499999999999995,-1.6999999999999997,0.012767257760929173
-1.3999999999999995,-1.6999999999999997,0.01314654031223591
-1.3499999999999994,-1.6999999999999997,0.013534733502684606
-1.2999999999999994,-1.6999999999999997,0.013931378037310656
-1.2499999999999993,-1.6999999999999997,0.014335899478908308
-1.1999999999999993,-1.6999999999999997,0.01474759664265578
-1.1499999999999992,-1.6999999999999997,0.015165630038308607
-1.0999999999999992,-1.6999999999999997,0.015589010675382384
-1.0499999999999992,-1.6999999999999997,0.01601658961830112
-0.9999999999999991,-1.6999999999999997,0.01644704875332891
-0.9499999999999991,-1.6999999999999997,0.016878893303686353
-0.899999999999999,-1.6999999999999997,0.017310446698684236
-0.849999999999999,-1.6999999999999997,0.017739848460635383
-0.7999999999999989,-1.6999999999999997,0.01816505581195994
-0.7499999999999989,-1.6999999999999997,0.018583849715299652
-0.6999999999999988,-1.6999999999999997,0.01899384603189348
-0.6499999999999988,-1.6999999999999997,0.019392512408268
-0.5999999999999988,-1.6999999999999997,0.019777191369939613
-0.5499999999999987,-1.6999999999999997,0.020145129907341953
-0.49999999999999867,-1.6999999999999997,0.020493515581785443
-0.4499999999999986,-1.6999999999999997,0.020819518861946086
-0.3999999999999986,-1.6999999999999997,0.021120341035404964
-0.34999999999999853,-1.6999999999999997,0.021393266644394178
-0.2999999999999985,-1.6999999999999997,0.02163571899734182
-0.24999999999999845,-1.6999999999999997,0.02184531694179388
-0.1999999999999984,-1.6999999999999997,0.022019930787369486
-0.14999999999999836,-1.6999999999999997,0.0221577350768632
-0.09999999999999831,-1.6999999999999997,0.022257255851521354
-0.04999999999999827,-1.6999999999999997,0.02231741016460634
1.7763568394002505e-15,-1.6999999999999997,0.022337535872546724
0.0500000000000016,-1.6999999999999997,0.022317410164606335
0.10000000000000187,-1.6999999999999997,0.022257255851521347
0.15000000000000213,-1.6999999999999997,0.022157735076863194
0.20000000000000195,-1.6999999999999997,0.022019930787369482
0.2500000000000018,-1.6999999999999997,0.021845316941793872
0.30000000000000204,-1.6999999999999997,0.0216357189973418
