Position (x),Wave Amplitude (Psi)
-1.3046092184368738,0.07359203811577444
-1.2985971943887775,0.07448225359301375
-1.2925851703406814,0.07538323767533867
-1.2865731462925851,0.07629512062655443
-1.280561122244489,0.07721803428621889
-1.2745490981963927,0.07815211208870405
-1.2685370741482966,0.0790974890824877
-1.2625250501002003,0.0800543019496789
-1.2565130260521042,0.08102268902577911
-1.250501002004008,0.08200279031968301
-1.2444889779559118,0.08299474753392057
-1.2384769539078158,0.08399870408514462
-1.2324649298597194,0.08501480512486581
-1.2264529058116234,0.08604319756043846
-1.220440881763527,0.08708403007630057
-1.214428857715431,0.08813745315547027
-1.2084168336673347,0.08920361910130287
-1.2024048096192386,0.0902826820595105
-1.1963927855711423,0.09137479804044871
-1.1903807615230462,0.09248012494167207
-1.1843687374749499,0.0935988225707632
-1.1783567134268538,0.09473105266843738
-1.1723446893787575,0.09587697893192727
-1.1663326653306614,0.09703676703864979
-1.160320641282565,0.09821058467016003
-1.154308617234469,0.0993986015363943
-1.1482965931863727,0.10060098940020688
-1.1422845691382766,0.10181792210220324
